,Name,Org,Sentence
2523,['Mike Pompeo'],['State'],"['As Secretary of State Mike Pompeo said, it is the “death knell” for an independent Kong Kong, free of authoritarian rule.']"
2524,['Brian A. Benczkowski'],['COVID-19'],"['“The defendant allegedly submitted false documents in a brazen scheme to acquire over 1.5 million dollars in loan funds made available for legitimate businesses adversely affected by COVID-19,” Assistant Attorney General Brian A. Benczkowski said.']"
2525,['Keswani'],['Pandora'],"['“We are learning what to do if we had to manage crowds three to four times the size we are getting now,” Keswani said, adding that Pandora’s reopened stores in outdoor shopping centers have attracted more customers than those in indoor malls.']"
2526,['Tom Sullivan'],['Closer'],"['“She loves the image of her sitting at home in a rocking chair, drinking a martini and watching game shows,” the friend said, while stressing that she’s “not really a big drinker.”\n\nShe keeps busy by reading L.A. newspapers “cover to cover,” one of her closest friends, fellow actor Tom Sullivan, told Closer.']"
2527,['Pervis Thomas'],['New Canaan Land Missionary Baptist Church'],"['Pervis Thomas, pastor of New Canaan Land Missionary Baptist Church on Chicago’s South Side, urged leaders to lift restrictions and said he was planning for about 50 people.']"
2528,['Carranza'],"['DOE', 'the Center for Racial Justice in Education', 'White Supremacy’', 'KKK', 'CACAGNY']","['“This is, after all, the man whose DOE sponsored the Center for Racial Justice in Education that declared that Asian Americans ‘benefit from White Supremacy’ by ‘proximity to White privilege.’\n\n\n“To have Carranza run training on anti-Asian bigotry is like having the KKK run training on anti-Black bigotry,” the CACAGNY said.']"
2529,['Risuneo'],['KNTV'],"['“We said we still need to find a solution because people are still going out,” Risuneo told KNTV.']"
2530,['Martin'],['COVID-19'],"['The idea of accelerating\xa0one-shots to cover\xa0rent arrears for victims of COVID-19 should definitely be considered since it will keep tenants in their apartments and out of housing court, and it will help struggling building owners pay their bills,” Martin said.']"
2531,['Martin'],['Congress'],"['Only Congress can provide relief on the scale necessary,” Martin said.']"
2532,['Cuomo'],['Jones Beach Theatre'],"['Some 229 New Yorkers have been hospitalized with COVID-19, according to the three-day rolling average through Saturday, Cuomo said in a press briefing at Jones Beach Theatre in Wantagh, Long Island.']"
2533,['Peter Davis'],['Galveston Island Beach Patrol'],"['“When I say it was busy today, it’s really busy, because we’re talking about the first day of the holiday weekend, which is usually the lighter day,” Galveston Island Beach Patrol Chief Peter Davis said of Saturday’s turnout, according to the report.']"
2534,['Deborah Birx'],['White House'],"['Dr. Deborah Birx, coordinator of the White House coronavirus task force, said she was “very concerned” about the report of people crowding together to mark the start of summer.']"
2535,['Birx'],"['ABC', 'Johns Hopkins University']","['And if you can’t social distance and you’re outside, you must wear a mask,” Birx said on ABC’s “This Week.”\n\nThe US is expected to surpass 100,000 coronavirus deaths in the next few days, with more than 1.6 million cases already recorded as of Sunday afternoon, according to the latest figures from Johns Hopkins University.']"
2536,['Cuomo'],['Mid-Hudson'],"['While Long Island is expected to reopen Wednesday, the Mid-Hudson is on track to ease back into normalcy even earlier, Cuomo said, with the metrics pointing to a Tuesday reopening.']"
2537,['Dinwiddie'],['Twitterverse'],"['Needless to say, his tweet received reactions from the Twitterverse, but Dinwiddie had more answers at the ready.']"
2538,['Dinwiddie'],['Twitter'],"['I’m a small business that is a cog in the machine of a bigger business lol”\n\n— In response to another Twitter query saying the players gave up some of their leverage in talks by saying they want to play again, Dinwiddie took a shot at the owners.']"
2539,['Kacey Hansen'],['COVID-19'],"['His colleague, Kacey Hansen — a trauma nurse at the hospital for 33 years — says the focus on treating COVID-19 has also meant they have not able to save as many suicide patients as usual.']"
2540,['Hizzoner'],"['Parks', 'NYPD']",['People are not supposed to go to the beach to swim.”\n\nHizzoner said the rules would be strictly enforced by about 150 Parks workers — backed up by “hundreds” of NYPD cops.']
2541,['Deborah Birx'],['White House'],"['Dr. Deborah Birx, the White House task force coordinator, said Americans hitting the beaches during the Memorial Day Weekend should wear masks if they are unable to social distance.']"
2542,['Trump'],['White House'],"['At a White House news conference May 18, Trump said he heard “good stories” about the drug, adding “if it is not good, I will tell you, right.']"
2543,['Wang Yanyi'],"['The Wuhan Institute of Virology', 'Agence France-Presse', 'AFP']","['The Wuhan Institute of Virology has since 2004 “isolated and obtained some coronaviruses from bats,” its director Wang Yanyi said in an interview that aired Saturday, according to Agence France-Presse (AFP).']"
2544,['Wang Yi'],['Post'],"['Chinese Foreign minister Wang Yi on Sunday claimed US politicians chose to “fabricate rumors” about the origins to “stigmatize China.”\n\nHe said China would be “open” to international cooperation to identify the source of the novel coronavirus, as long as any investigation is “free of political interference.”\n\nWith Post wires']"
2545,['John Schoettler'],['Amazon'],"['(At the shelter) our kids are able to safely finish school – our employees watch children for extended hours to support working parents who lost access to childcare – and moms and dads are able to search for new jobs on new laptops.”\n\nAmazon real estate exec John Schoettler said in the online statement, “We care about our neighbors, we care about this community.']"
2546,['Tom Bodkin'],['Times'],"['“We knew that there should be some way to try to reckon with that number.”\n\nTom Bodkin, the chief creative officer of The Times, said he did not remember a text-only front page in his 40 years at the paper.']"
2547,['Tara Reade'],"['Reade', 'MSNBC']","['On Reade, he’s now simply saying Americans “should vote with their heart, and if they believe Tara Reade, they probably shouldn’t vote for me,” as he put it on MSNBC.']"
2548,['Cuomo'],['COVID-19'],"['“New York followed the president’s agency’s guidance,” Cuomo said during his daily briefing on Saturday, in response to questions about his March 25 directive that nursing homes not turn down COVID-19 patients.']"
2549,['Cuomo'],"['Associated Press', 'COVID-19']","['“I think that will stop the conversation.”\n\nAccording to an Associated Press tally, more than 4,500 COVID-19 patients were sent to nursing homes under the state directive — a tally the wire service says Cuomo has not addressed.']"
2550,['Burgum'],['COVID'],"['“They might have vulnerable adults in their life who currently have COVID and they’re fighting.”\n\nBurgum, a Republican, said he wanted his state to be “North Dakota kind” and “North Dakota empathetic.”\n\nThe state does not have a requirement to wear masks.']"
2551,['Mitch McConnell'],"['The Democratic House of Representatives', 'Senate', 'Senate']","['“The Democratic House of Representatives has essentially put itself on paid leave for months,” Senate Majority Leader Mitch McConnell said on the Senate floor Thursday.']"
2552,['Deborah Birx'],"['Senate', 'the Coronavirus Task Force']","['“At this point, I’m wondering if we should send senators over there to collect their newspaper and water the plants.”\n\nSince the Senate resumed in-person sessions three weeks ago, only one staffer has tested positive for COVID-19 — even though the nation’s capital remains one of its worst coronavirus hot spots, Dr. Deborah Birx of the Coronavirus Task Force said Friday.']"
2553,['Bill Cassidy'],['R-Louisiana'],"['“To the degree that no one’s gotten ill, we’re safely opening,” Sen. Bill Cassidy (R-Louisiana) said.']"
