,Name,Org,Sentence
461,['Peter Schweizer'],"['Congress', 'Breitbart News', 'Progressive Elite']","['Members of Congress should be required to place their investments into blind trusts to avoid conflicts of interest, insider trading, and other forms of corruption related to their appropriations of taxpayer funds, said Peter Schweizer, senior contributor to Breitbart News and author of\xa0Profiles in Corruption: Abuse of Power by America’s Progressive Elite.']"
462,['Rosemary Jenks'],['NumbersUSA'],"['“I can’t even believe they have the nerve to spit in the face of Americans who are now unemployed,” said Rosemary Jenks, policy director at the NumbersUSA.']"
463,['Donald Trump'],['GOP'],"['The GOP and President Donald Trump must oppose the “Foreign Workers First bill,” she said.']"
464,['Mark Krikorian'],"['Congress', 'the Center for Immigration Studies']","['“Americans\xa0are being laid off right and left … Americans are going to need all the help they can get.”\n\n“Congress seems hell-bent on replacing Americans with foreigners,” said Mark Krikorian, the director of the Center for Immigration Studies.']"
465,['Marie Larson'],"['House', 'the American Workers Coalition']","['It surreal.”\n\n“This House bill is disgusting,” said Marie Larson, a co-founder of the American Workers Coalition, which organizes U.S. graduates to oppose companies’ growing use of foreign visa workers.']"
466,['Braun'],['Senate'],['Braun said that there is “no excuse” for the Senate not to pass this coronavirus package Monday night through unanimous consent.']
467,['Cotton'],['Senate'],"['Cotton said from the Senate floor:\n\nThere is a good bill, a bill that was negotiated in good faith .']"
468,['Chris Ray'],['FBI'],"['FBI Director Chris Ray said each one of his 56 field offices have cases involving Chinese entities.”\n\nSessions continued, “They cannot cheat us any longer.']"
469,['Stephanie Grisham'],['White House'],"['“This sends a strong message – we will not let those hoarding vital supplies and price gougers to harm the health of America in this hour of need,” White House press secretary Stephanie Grisham said in a statement.']"
470,['Mitch McConnell'],"['Senate', 'R-KY', 'Senate']",['Senate Majority Leader Mitch McConnell (R-KY) said on the Senate floor on Monday that Democrats continue to stall the emergency coronavirus relief package for solar panel tax credits and other leftist provisions.']
471,['McConnell'],['Senate'],"['In fact, I’ve heard from some who are embarrassed, talking like this is not some juicy political opportunity.”\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']"
472,['Guy Benson'],['Senate'],['Political commentator and columnist Guy Benson said on social media Monday that Democrats are hoping to install their leftist agenda through legislation the Senate is considering to help America weather the coronavirus storm.']
473,['McConnell'],['Senate'],"['Let’s get the job done for the American people:\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']"
474,['McConnell'],['Senate'],"['This is the moment to debate new regulations that have nothing whatsoever to do with this crisis?”\n\nHe continued, “I’d like to see Democrats tell New York City doctors and nurses, who are literally overrun, that they are filibustering hospital funding for masks because they want to argue with the airlines over their carbon footprint.”\n\n“I’d like to see Senate Democrats tell seniors who have seen their hard-earned retirement savings literally melt away as the markets track toward their worst month since 1931,” McConnell said.']"
475,['Hagerty'],['Huawei'],"['Hagerty said he worked very hard to get Japan, one of the world’s largest economies, to also block Huawei and other Chinese companies from embedding in its 5G infrastructure.']"
476,['Silvio Brusaferro'],"['the Istituto Superiore di Sanità', 'ISS', 'National Health Service', 'La Repubblica']","['“This is the very important week to evaluate the progress of the epidemiological curves” said Silvio Brusaferro, the president of the Istituto Superiore di Sanità (ISS) — the leading technical-scientific body of Italy’s National Health Service — during a press conference on Monday, according to\xa0La Repubblica.']"
477,['Francis'],['Skype'],"['Confronted with the news that many businesses are firing large numbers of workers due to financial troubles caused by the COVID-19 pandemic, the pope said in an interview via Skype Sunday that businesses need to find “concrete solutions” to the economic crisis but that “‘every man for himself’ is not the answer.”\n\n“The solution for a company is not to fire people to save itself,” Francis said.']"
478,['Romney'],['Senate'],"['For once, I agree with Romney… Nothing in the Senate has shocked me, until today,” he said, and as cynical as I can be, never in a million years did I expect Democrats to screw the country with a kamikaze stunt like this one.']"
479,['Trump'],"['the Food and Drug Administration', 'FDA']","['Trump said last week he was asking the Food and Drug Administration (FDA) to fast-track its testing of hydroxychloroquine and a similar drug, chloroquine, as a treatment for the coronavirus.']"
480,['Martin Tanner'],['Northwestern Statistics'],['Northwestern Statistics Professor Martin Tanner said that his final exam will not be optional because students need to be “strong” during this crisis.']
481,['Stevens'],"['Northwestern University', 'Provost', 'Breitbart News']",['A Northwestern University spokesperson said that he encouraged Professor Stevens to “work within the parameters defined by the Provost last night regarding making final examinations and assessments optional.”\n\nStay tuned to Breitbart News for more updates on this story.']
482,['Dustin'],['Sheridan First Assembly'],"['“Heartbreak after heartbreak after heartbreak with our baby situation,” said Dustin, who is the lead pastor at Sheridan First Assembly church.']"
483,['Shawn Morgan'],['FCA'],"['In a statement, FCA spokeswoman\xa0Shawn Morgan said the company chose the plant in China because it was the “fastest way we could get relief to U.S. first responders and health care workers.”\n\nWednesday, the company suspended production at its North American plants after listening to workers’ concerns about safety regarding the health crisis.']"
484,['Manley'],['UAW'],"['“Working with the UAW, and having visited many of our plants yesterday, we need to ensure employees feel safe at work and that we are taking every step possible to protect them,” Manley said of the company’s decision.']"
485,['Tom Hanks'],['Twitter'],"['“Two weeks after our first symptoms we feel better,” Tom Hanks said in a message posted late Sunday on Twitter.']"
486,['Nancy Pelosi'],"['House', 'D-CA']",['House Speaker Nancy Pelosi (D-CA) said Sunday she will move forward with her own emergency relief plan.']
487,['Robert Jenrick'],['Sky News'],"['Asked on Sky News if the government would go further to enforce social interactions, communities and housing minister\xa0Robert Jenrick said that while they “don’t want to go down that route”, he nevertheless said that “this isn’t a game” and people should stop needlessly leaving their homes.']"
488,['McConnell'],['Senate'],"['“I want everybody to fully understand if we aren’t able to act tomorrow, it will be because of our colleagues on the other side continuing to dicker when the country expects us to come together and address the problem,” McConnell said on the Senate floor on Sunday.']"
