,0,1,2,3,4
0,1817,18734.0,"'GOVERNOR SAYS\nNorth Carolina Health and Human Services Secretary Dr. Mandy Cohen, in a letter to McDaniel and Kelly on Friday, noted that the Centers for Disease Control and Prevention (CDC) has “interim guidance regarding mass gatherings,” which details safety protocols “that organizers of major events should utilize amid this pandemic.”\nCohen did, though, warn that North Carolina, which is in “Phase 2” of its reopening amid coronavirus, has had its “highest day of new lab confirmed COVID-19 cases in the state” this week and “increasing numbers of people hospitalized with COVID-19.'","['Kelly', 'Mandy Cohen', 'McDaniel']",Centers for Disease Control and Prevention (CDC)
0,1818,18734.0,"'GOVERNOR SAYS\nNorth Carolina Health and Human Services Secretary Dr. Mandy Cohen, in a letter to McDaniel and Kelly on Friday, noted that the Centers for Disease Control and Prevention (CDC) has “interim guidance regarding mass gatherings,” which details safety protocols “that organizers of major events should utilize amid this pandemic.”\nCohen did, though, warn that North Carolina, which is in “Phase 2” of its reopening amid coronavirus, has had its “highest day of new lab confirmed COVID-19 cases in the state” this week and “increasing numbers of people hospitalized with COVID-19.'","['Kelly', 'Mandy Cohen', 'McDaniel']",Centers for Disease Control and Prevention (CDC)
0,1834,18947.0,"'""President Trump pushed hard – for a long time – for hydroxychloroquine as a therapeutic for COVID – even while the science behind the drug’s use was unproven,"" Benjamin Corb, Director of Public Affairs for American Society for Biochemistry and Molecular Biology, said in an email to Fox News.'",['Benjamin Corb'],Public Diplomacy and Public Affairs
0,1836,18953.0,'Then there was Rachel Maddow’s blog’s 2018 claim that the White House had edited the video of the president’s Helsinki news conference with Russian strongman Vladimir Putin “to remove [a] question about whether [he] wanted Trump to win.',"['’s Helsinki', 'Rachel Maddow’s', 'Vladimir Putin']",White House
0,1840,18980.0,"'North Carolina Health and Human Services Secretary Dr. Mandy Cohen, in a letter to McDaniel and Kelly on Friday, noted that the Centers for Disease Control and Prevention (CDC) has “interim guidance regarding mass gatherings,” which details safety protocols “that organizers of major events should utilize amid this pandemic.'","['Kelly', 'Mandy Cohen', 'McDaniel']",Centers for Disease Control and Prevention (CDC)
0,1841,18980.0,"'North Carolina Health and Human Services Secretary Dr. Mandy Cohen, in a letter to McDaniel and Kelly on Friday, noted that the Centers for Disease Control and Prevention (CDC) has “interim guidance regarding mass gatherings,” which details safety protocols “that organizers of major events should utilize amid this pandemic.'","['Kelly', 'Mandy Cohen', 'McDaniel']",Centers for Disease Control and Prevention (CDC)
0,1849,19018.0,"'The “No Bailouts for Illegal Aliens Act” was introduced by Sen. Tom Cotton, R-Ark., in the Senate earlier this month.'",['Tom Cotton'],Senate
0,1858,19053.0,"'Dustin Hurst of the\xa0Idaho Freedom Foundation\xa0said the report would “fundamentally transform Boise into a socialist enclave” by making the city look “something like Portland, Seattle, or San Francisco.'",['Dustin Hurst'],Commission on International Religious Freedom
0,1859,19053.0,"'Dustin Hurst of the\xa0Idaho Freedom Foundation\xa0said the report would “fundamentally transform Boise into a socialist enclave” by making the city look “something like Portland, Seattle, or San Francisco.'",['Dustin Hurst'],Commission on International Religious Freedom
0,1860,19055.0,"'We are all learning as we go in this crisis,” Wilkie told a House appropriations subcommittee, the outlet wrote.'",['Wilkie'],Congress—U.S. House of Representatives
0,1867,19124.0,"'""\nIn 2011, the Post noted\xa0that Biden had praised China\'s one-child policy, which\xa0has ""rested on coercion, including forced sterilization and abortion.'",['Biden'],Military Postal Service Agency
0,1879,19256.0,'McEnany also pointed to Twitter’s “manipulated media” warning on a tweet by White House adviser Dan Scavino “for posting a video that played a verbatim clip.”\nTWITTER',"['Dan Scavino', 'McEnany']",White House
0,1895,19356.0,"'Earlier in May, over 100 members of Congress sent a letter to Trump, Defense Secretary Mark Esper and FEMA Administrator Pete Gaynor asking them to ensure National Guard personnel “are not being inappropriately prevented from accessing the benefits earned by their service.'","['Pete Gaynor', 'Mark Esper']",National Guard
0,1928,19633.0,"'The House made its will clear two weeks ago when it voted to implement remote voting by proxy and other necessary measures to ensure that Congress can continue to protect lives and livelihoods,"" House Speaker Nancy Pelosi said in a statement Tuesday night ripping the lawsuit as a ""sad stunt.""'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1929,19633.0,"'""I inform the House that Ms. Bass will vote \'yea,\''",['Bass'],Congress—U.S. House of Representatives
0,1930,19633.0,"'""For 231 years, never have we seen a proxy vote on the floor of the House,"" House Minority Leader Kevin McCarthy, R-Calif, said Wednesday morning.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1940,19658.0,"'Former Democratic presidential candidate Andrew Yang says the United States\xa0should “seriously look at 4-day workweeks.', 'We should seriously look at 4-day workweeks.'",['Andrew Yang'],Administrative Conference of the United States
0,1948,19716.0,"'The House made its will clear two weeks ago when it voted to implement remote voting by proxy and other necessary measures to ensure that Congress can continue to protect lives and livelihoods,"" House Speaker Nancy Pelosi said in a statement Tuesday night ripping the lawsuit as a ""sad stunt.""'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,1949,19716.0,"'""For 231 years, never have we seen a proxy vote on the floor of the House,"" House Minority Leader Kevin McCarthy, R-Calif, said Wednesday morning.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1956,19807.0,"'The State Department is required to assess the territory’s autonomy from China, and that on Wednesday Pompeo certified to Congress that Hong Kong\xa0“does not continue to warrant treatment under United States laws in the same manner as U.S. laws were applied to Hong Kong before July 1997.'","['Hong Kong\\xa0', 'Pompeo']",Congress—U.S. House of Representatives
0,1958,19820.0,"'The White House announced that the event was still on after members of the House and Senate from Virginia, Maryland, and D.C.\xa0led by Rep. Don Beyer, D-Va., asked the administration to ""immediately suspend any plans of such an event"" in\xa0a letter to Defense Secretary Mark Esper and Secretary of the Interior\xa0David Bernhardt.\n'",['Don Beyer'],Senate
0,1959,19820.0,"'As President Trump has said, there will be an Independence Day celebration this year and it will have a different look than 2019 to ensure the health and safety of those attending,” White House Deputy Press Secretary Judd Deere said in a statement.'",['Judd Deere'],White House
0,1960,19820.0,"'Given the number of individuals that would try to attend such an event, logistically such an event would be impossible to put on safely,” said the letter, which was also signed by Maryland Senators Chris Van Hollen and Benjamin Cardin, House Majority Leader Rep. Steny Hoyer,'","['Steny Hoyer', 'Benjamin Cardin', 'Chris Van Hollen']",Congress—U.S. House of Representatives
0,1968,19864.0,"'The White House senior adviser also pointed a finger at Twitter\'s head of integrity, Yoel Roth, who she said is ""constantly attacking Trump voters.'","['Twitter\\', 'Yoel Roth']",White House
0,1980,19950.0,"'House Minority Leader Kevin McCarthy, R-Calif., called the new voting rules ""a dereliction of our duty as elected officials,"" and argued ""a small number of members dictating the businesses of the whole House while the people’s voice is diluted"" would set a dangerous precedent.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1981,19950.0,"'House Minority Leader Kevin McCarthy, R-Calif., called the new voting rules ""a dereliction of our duty as elected officials,"" and argued ""a small number of members dictating the businesses of the whole House while the people’s voice is diluted"" would set a dangerous precedent.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1982,19954.0,"'House Minority Leader Kevin McCarthy, R-Calif., called the new voting rules ""a dereliction of our duty as elected officials,"" and argued ""a small number of members dictating the businesses of the whole House while the people’s voice is diluted"" would set a dangerous precedent.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1983,19954.0,"'House Minority Leader Kevin McCarthy, R-Calif., called the new voting rules ""a dereliction of our duty as elected officials,"" and argued ""a small number of members dictating the businesses of the whole House while the people’s voice is diluted"" would set a dangerous precedent.'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,1986,19956.0,"'Roth has previously referred to Trump and his team as ""ACTUAL NAZIS,"" mocked Trump supporters by saying that ""we fly over those states that voted for a racist tangerine for a reason,"" and called Senate Majority Leader Mitch McConnell, R-Ky., a ""personality-free bag of farts.'","['Mitch McConnell', 'Roth', 'R-Ky']",Senate
0,1993,19961.0,"'Roth has previously referred to Trump and his team as ""ACTUAL NAZIS,"" mocked Trump supporters by saying that ""we fly over those states that voted for a racist tangerine for a reason,"" and called Senate Majority Leader a ""personality-free bag of farts.'",['Roth'],Senate
